CLF	DLS	ISIS	NAME	UNITS	UNITS_LONG_VERSION	SEARCHABLE	NUMERIC_VALUE	NON_NUMERIC_VALUE_FORMAT	IS_SAMPLE_PARAMETER	IS_DATASET_PARAMETER	IS_DATAFILE_PARAMETER	DESCRIPTION	VERIFIED	SEQ_NUMBER	MOD_ID	MOD_TIME	CREATE_TIME	CREATE_ID	FACILITY_ACQUIRED	DELETED
n	y	n	shipping_agent_code			N	N		Y	N	N	From  ISPyB	Y
n	y	n	shipping_date			N	N		Y	N	N	From  ISPyB	Y
n	y	n	shipping_flight_code			N	N		Y	N	N	From  ISPyB	Y
n	n	y	short_title	N/A	N/A	N	N		N	N	Y		Y
y	n	n	shot_id			N	N		N	Y	Y	Other possible name : run_id	Y
y	n	n	shot_number			Y	N		N	Y	Y	Other possible name : run_number	Y
y	n	n	shot_time			N	N		N	Y	Y	CLF : Laser Pulse time. What precision can we expect?  Other possible name : experiment_time	Y
y	n	n	shot_type			N	N		N	Y	Y		Y
n	n	n	source_energy	MeV	megaelectronvolts	Y	N		N	Y	Y		Y
n	y	n	source_power	MW	megawatts	Y	N		N	Y	Y		Y
n	y	n	source_voltage	MeV	megaelectronVolts	Y	N		N	Y	Y		Y
n	n	y	start_date	yyyy-MM-dd HH:mm:ss	yyyy-MM-dd HH:mm:ss	N	N		N	N	Y		Y
n	y	n	start_time	N/A	N/A	N	N		N	N	Y	Start of recording time	Y
n	y	n	storage			N	N		Y	N	N		Y
